Time,Behavior,colony_id
0.509292615768271,Transport,T_rudis.csv
0.546722456177462,Tandem run,T_rudis.csv
0.547535483611022,Transport,T_rudis.csv
0.550318483711031,Transport,T_rudis.csv
0.573076056917676,Transport,T_rudis.csv
0.57748223391159,Transport,T_rudis.csv
0.590794299022856,Transport,T_rudis.csv
0.596458150312224,Transport,T_rudis.csv
0.603201241557645,Reverse tandem run,T_rudis.csv
0.611656726866671,Transport,T_rudis.csv
0.628384946185498,Transport,T_rudis.csv
0.633782584952373,Transport,T_rudis.csv
0.634058870381123,Tandem run,T_rudis.csv
0.657531619931979,Transport,T_rudis.csv
0.708513476469331,Tandem run,T_rudis.csv
0.718049640721019,Tandem run,T_rudis.csv
0.763287062718951,Transport,T_rudis.csv
0.788742735815729,Transport,T_rudis.csv
0.793594998658145,Transport,T_rudis.csv
0.823367631579137,Transport,T_rudis.csv
0.852502793432753,Transport,T_rudis.csv
0.898373369538236,Transport,T_rudis.csv
0.906019784626874,Transport,T_rudis.csv
0.964566753509508,Transport,T_rudis.csv
1,Transport,T_rudis.csv
0,Transport,T_rugatulus.csv
0.0201083382674489,Transport,T_rugatulus.csv
0.0261769868762512,Reverse tandem run,T_rugatulus.csv
0.0450915223278193,Transport,T_rugatulus.csv
0.0465567769804383,Transport,T_rugatulus.csv
0.0555436721831681,Tandem run,T_rugatulus.csv
0.0723789813226365,Transport,T_rugatulus.csv
0.0803579652650341,Transport,T_rugatulus.csv
0.132843205768156,Tandem run,T_rugatulus.csv
0.14601266097073,Transport,T_rugatulus.csv
0.15562634794022,Transport,T_rugatulus.csv
0.206077511204704,Transport,T_rugatulus.csv
0.211651888938296,Transport,T_rugatulus.csv
0.214368776238544,Tandem run,T_rugatulus.csv
0.227014836626545,Tandem run,T_rugatulus.csv
0.305955622641257,Tandem run,T_rugatulus.csv
0.340749533146039,Tandem run,T_rugatulus.csv
0.350643311589781,Tandem run,T_rugatulus.csv
0.368151397663424,Transport,T_rugatulus.csv
0.401072736411488,Tandem run,T_rugatulus.csv
0.426239861141516,Transport,T_rugatulus.csv
0.428113965737149,Tandem run,T_rugatulus.csv
0.442885934349624,Brood transport,T_rugatulus.csv
0.457749873296929,Reverse tandem run,T_rugatulus.csv
0.476143940262759,Transport,T_rugatulus.csv
0.495517630643512,Tandem run,T_rugatulus.csv
0.506423082770375,Transport,T_rugatulus.csv
0.531504507870222,Reverse tandem run,T_rugatulus.csv
0.535824326627349,Transport,T_rugatulus.csv
0.537670979471524,Tandem run,T_rugatulus.csv
0.556256929999567,Transport,T_rugatulus.csv
0.561551216258906,Transport,T_rugatulus.csv
0.569077037278782,Brood transport,T_rugatulus.csv
0.5695640620064,Brood transport,T_rugatulus.csv
0.570400155959392,Transport,T_rugatulus.csv
0.571374623461605,Transport,T_rugatulus.csv
0.576771052532201,Transport,T_rugatulus.csv
0.579694873085815,Transport,T_rugatulus.csv
0.601937201819285,Transport,T_rugatulus.csv
0.608066606588671,Brood transport,T_rugatulus.csv
0.609460653906294,Transport,T_rugatulus.csv
0.609600420945436,Transport,T_rugatulus.csv
0.609879118929766,Transport,T_rugatulus.csv
0.616149823577208,Tandem run,T_rugatulus.csv
0.625800577378614,Transport,T_rugatulus.csv
0.627088580113199,Brood transport,T_rugatulus.csv
0.634137827579869,Queen transport,T_rugatulus.csv
0.64918751873373,Brood transport,T_rugatulus.csv
0.650094541323735,Reverse tandem run,T_rugatulus.csv
0.656853106792748,Transport,T_rugatulus.csv
0.660196089114795,Brood transport,T_rugatulus.csv
0.667964377381039,Brood transport,T_rugatulus.csv
0.669637122682992,Brood transport,T_rugatulus.csv
0.671448102185173,Transport,T_rugatulus.csv
0.677301735299064,Brood transport,T_rugatulus.csv
0.677650804524439,Brood transport,T_rugatulus.csv
0.678763227528895,Transport,T_rugatulus.csv
0.682248345822951,Brood transport,T_rugatulus.csv
0.683084997171912,Transport,T_rugatulus.csv
0.688657981415582,Transport,T_rugatulus.csv
0.696182269596544,Transport,T_rugatulus.csv
0.706355164071594,Brood transport,T_rugatulus.csv
0.706911166550333,Brood transport,T_rugatulus.csv
0.717363316405682,Brood transport,T_rugatulus.csv
0.717988575333528,Transport,T_rugatulus.csv
